Tanggal,ID Pelanggan,Keluhan,Kontak,Segmentasi_Wilayah,Produk_Terkait,Status_Keluhan,Agen,Waktu_Penyelesaian,Saluran,Waktu_Respon,Persentase_Penyelesaian,ID_Feedback,Tanggal_Feedback,Rating_CSAT,NPS_Score,Komentar
2023/06/30 00:00:00,3069,Pengiriman lambat,customer@example.com,Jakarta,bodycare,Selesai,Agen 5,5,Email,5,0.81894311,1803,10/24/2024,2,1,negatif
2023/06/30 00:00:00,2013,Harga tidak sesuai promosi,customer@example.com,Medan,haircare,Belum Ditangani,Agen 5,8,WhatsApp,1,0.914188613,1804,10/21/2024,4,7,positif
2023/06/30 00:00:00,3207,Salah kirim barang,customer@example.com,Medan,alat makeup,Belum Ditangani,Agen 3,3,Chatbot,4,0.984537169,1805,10/17/2024,1,1,negatif
2023/06/30 00:00:00,7894,Harga tidak sesuai promosi,customer@example.com,Jakarta,skincare,Proses,Agen 3,9,Email,5,0.954487291,1806,10/18/2024,3,4,positif
2023/06/30 00:00:00,9682,Salah kirim barang,customer@example.com,Makassar,makeup,Belum Ditangani,Agen 4,5,Email,4,0.851235215,1807,10/17/2024,1,2,negatif
2023/06/30 00:00:00,2879,Komunikasi tidak jelas,customer@example.com,Surabaya,bodycare,Proses,Agen 5,7,Media Sosial,1,0.817081884,1808,10/9/2024,1,1,negatif
2023/06/30 00:00:00,8049,Salah kirim barang,customer@example.com,Bandung,haircare,Proses,Agen 2,6,Email,4,0.805460096,1809,10/3/2024,4,8,positif
2023/06/30 00:00:00,2489,Pembayaran bermasalah,customer@example.com,Jakarta,alat makeup,Belum Ditangani,Agen 2,2,WhatsApp,2,0.859431282,1810,10/1/2024,2,1,negatif
2023/07/01 00:00:00,4578,Produk tidak sesuai,customer@example.com,Surabaya,skincare,Selesai,Agen 5,4,Media Sosial,2,0.802690552,1811,10/25/2024,2,2,negatif
2023/07/01 00:00:00,2303,Produk tidak sesuai,customer@example.com,Balikpapan,makeup,Belum Ditangani,Agen 5,7,WhatsApp,4,0.867385379,1812,10/13/2024,2,1,negatif
2023/07/01 00:00:00,9564,Pembayaran bermasalah,customer@example.com,Medan,bodycare,Belum Ditangani,Agen 3,3,WhatsApp,3,0.865647991,1813,10/18/2024,1,2,negatif
2023/07/01 00:00:00,6988,Produk tidak sesuai,customer@example.com,Jakarta,haircare,Proses,Agen 5,4,WhatsApp,5,0.803146269,1814,10/22/2024,1,2,negatif
2023/07/01 00:00:00,5155,Pengiriman lambat,customer@example.com,Bandung,alat makeup,Selesai,Agen 4,7,Email,4,0.846434429,1815,10/20/2024,1,1,negatif
2023/07/01 00:00:00,6763,Salah kirim barang,customer@example.com,Jakarta,skincare,Proses,Agen 3,5,Chatbot,3,0.885740844,1816,10/18/2024,3,4,positif
2023/07/01 00:00:00,7810,Pembayaran bermasalah,customer@example.com,Semarang,makeup,Belum Ditangani,Agen 3,8,Media Sosial,2,0.834434415,1817,10/11/2024,3,3,positif
2023/07/01 00:00:00,1354,Layanan pelanggan buruk,customer@example.com,Surabaya,bodycare,Selesai,Agen 3,1,Media Sosial,4,0.964738661,1818,10/7/2024,5,10,positif
2023/07/01 00:00:00,5914,Komunikasi tidak jelas,customer@example.com,Jakarta,haircare,Proses,Agen 3,4,Media Sosial,3,0.896313038,1819,10/8/2024,5,10,positif
2023/07/01 00:00:00,8020,Produk tidak sesuai,customer@example.com,Makassar,alat makeup,Proses,Agen 1,3,Email,1,0.894535665,1820,9/30/2024,5,9,positif
2023/07/02 00:00:00,7086,Pengiriman lambat,customer@example.com,Gorontalo,skincare,Proses,Agen 1,8,Media Sosial,3,0.854568483,1821,10/18/2024,1,2,negatif
2023/07/02 00:00:00,9927,Salah kirim barang,customer@example.com,Makassar,makeup,Selesai,Agen 1,10,Email,5,0.845964638,1822,10/19/2024,2,2,negatif
2023/07/02 00:00:00,4397,Salah kirim barang,customer@example.com,Medan,bodycare,Proses,Agen 5,8,Media Sosial,4,0.943617873,1823,10/23/2024,1,2,negatif
2023/07/02 00:00:00,3339,Produk tidak sesuai,customer@example.com,Medan,haircare,Proses,Agen 5,10,Chatbot,1,0.967807502,1824,10/21/2024,1,1,negatif
2023/07/02 00:00:00,6003,Layanan pelanggan buruk,customer@example.com,Makassar,alat makeup,Proses,Agen 2,3,Email,3,0.949366394,1825,10/10/2024,1,2,negatif
2023/07/02 00:00:00,4258,Komunikasi tidak jelas,customer@example.com,Semarang,skincare,Proses,Agen 2,7,Email,3,0.83219908,1826,10/20/2024,5,10,positif
2023/07/02 00:00:00,7065,Salah kirim barang,customer@example.com,Makassar,makeup,Selesai,Agen 5,3,WhatsApp,3,0.84360914,1827,10/2/2024,3,5,positif
2023/07/02 00:00:00,9033,Pembayaran bermasalah,customer@example.com,Surabaya,bodycare,Proses,Agen 2,6,Media Sosial,1,0.993200201,1828,10/1/2024,1,2,negatif
2023/07/02 00:00:00,5387,Salah kirim barang,customer@example.com,Bandung,haircare,Selesai,Agen 2,7,Email,4,0.808765752,1829,9/29/2024,5,10,positif
2023/07/02 00:00:00,1293,Pengiriman lambat,customer@example.com,Padang,alat makeup,Belum Ditangani,Agen 5,7,Email,2,0.938214731,1830,9/27/2024,1,1,negatif
2023/07/03 00:00:00,5411,Harga tidak sesuai promosi,customer@example.com,Padang,skincare,Selesai,Agen 2,6,WhatsApp,4,0.827191452,1831,10/8/2024,4,7,positif
2023/07/03 00:00:00,8964,Produk rusak,customer@example.com,Padang,makeup,Selesai,Agen 2,1,Email,1,0.934647444,1832,9/30/2024,3,3,positif
2023/07/03 00:00:00,5862,Pembayaran bermasalah,customer@example.com,Jakarta,bodycare,Belum Ditangani,Agen 3,5,Email,1,0.990692735,1833,10/11/2024,3,5,positif
2023/07/03 00:00:00,7427,Produk rusak,customer@example.com,Semarang,haircare,Belum Ditangani,Agen 2,10,Chatbot,4,0.992796448,1834,9/30/2024,3,5,positif
2023/07/03 00:00:00,9503,Harga tidak sesuai promosi,customer@example.com,Surabaya,alat makeup,Belum Ditangani,Agen 2,3,Chatbot,1,0.827565369,1835,10/12/2024,1,1,negatif
2023/07/03 00:00:00,3712,Harga tidak sesuai promosi,customer@example.com,Bandung,skincare,Selesai,Agen 4,10,Chatbot,4,0.973782872,1836,10/11/2024,5,10,positif
2023/07/03 00:00:00,7894,Pengemasan buruk,customer@example.com,Bandung,makeup,Selesai,Agen 4,5,Media Sosial,4,0.985823806,1837,10/7/2024,4,8,positif
2023/07/03 00:00:00,6050,Harga tidak sesuai promosi,customer@example.com,Bandung,bodycare,Selesai,Agen 1,4,WhatsApp,3,0.958817419,1838,9/27/2024,3,4,positif
2023/07/03 00:00:00,3052,Produk rusak,customer@example.com,Semarang,haircare,Proses,Agen 3,7,WhatsApp,3,0.92994252,1839,10/7/2024,3,5,positif
2023/07/03 00:00:00,5181,Pengemasan buruk,customer@example.com,Balikpapan,alat makeup,Selesai,Agen 4,5,Email,2,0.956671041,1840,9/26/2024,3,5,positif
2023/07/04 00:00:00,5000,Pengiriman lambat,customer@example.com,Medan,skincare,Proses,Agen 2,2,Media Sosial,5,0.939717045,1841,10/18/2024,5,9,positif
2023/07/04 00:00:00,2903,Pengemasan buruk,customer@example.com,Balikpapan,makeup,Belum Ditangani,Agen 2,5,Chatbot,3,0.867620693,1842,10/10/2024,1,2,negatif
2023/07/04 00:00:00,2984,Layanan pelanggan buruk,customer@example.com,Gorontalo,bodycare,Selesai,Agen 4,9,Media Sosial,3,0.85303168,1843,10/9/2024,3,3,positif
2023/07/04 00:00:00,1703,Pembayaran bermasalah,customer@example.com,Gorontalo,haircare,Selesai,Agen 4,10,WhatsApp,5,0.949040701,1844,10/21/2024,1,2,negatif
2023/07/04 00:00:00,9922,Salah kirim barang,customer@example.com,Makassar,alat makeup,Belum Ditangani,Agen 2,9,Chatbot,2,0.876322844,1845,10/12/2024,4,8,positif
2023/07/04 00:00:00,4194,Produk tidak sesuai,customer@example.com,Surabaya,skincare,Proses,Agen 5,10,Media Sosial,2,0.970520488,1846,10/4/2024,2,2,negatif
2023/07/04 00:00:00,6063,Produk tidak sesuai,customer@example.com,Jakarta,makeup,Belum Ditangani,Agen 2,5,WhatsApp,2,0.857475196,1847,10/24/2024,3,4,positif
2023/07/04 00:00:00,5632,Harga tidak sesuai promosi,customer@example.com,Semarang,bodycare,Belum Ditangani,Agen 2,7,Chatbot,4,0.89938657,1848,10/22/2024,3,3,positif
2023/07/04 00:00:00,9014,Layanan pelanggan buruk,customer@example.com,Surabaya,haircare,Belum Ditangani,Agen 1,2,Media Sosial,1,0.851823495,1849,10/7/2024,3,5,positif
2023/07/04 00:00:00,5947,Layanan pelanggan buruk,customer@example.com,Makassar,alat makeup,Selesai,Agen 4,3,WhatsApp,2,0.81198421,1850,10/1/2024,3,5,positif
2023/07/05 00:00:00,9923,Pengiriman lambat,customer@example.com,Medan,skincare,Selesai,Agen 2,3,Chatbot,2,0.952015565,1851,10/15/2024,2,2,negatif
2023/07/05 00:00:00,3372,Salah kirim barang,customer@example.com,Jakarta,makeup,Belum Ditangani,Agen 2,5,Media Sosial,4,0.882308452,1852,10/4/2024,1,2,negatif
2023/07/05 00:00:00,3631,Pengemasan buruk,customer@example.com,Padang,bodycare,Selesai,Agen 1,6,WhatsApp,2,0.924181358,1853,10/10/2024,4,7,positif
2023/07/05 00:00:00,7819,Kurir tidak ramah,customer@example.com,Balikpapan,haircare,Belum Ditangani,Agen 1,10,Media Sosial,1,0.926231243,1854,9/27/2024,5,10,positif
2023/07/05 00:00:00,4390,Harga tidak sesuai promosi,customer@example.com,Padang,alat makeup,Belum Ditangani,Agen 4,3,WhatsApp,1,0.869434506,1855,10/19/2024,4,7,positif
2023/07/05 00:00:00,9960,Layanan pelanggan buruk,customer@example.com,Jakarta,skincare,Belum Ditangani,Agen 5,10,Media Sosial,2,0.874944285,1856,10/11/2024,2,2,negatif
2023/07/05 00:00:00,1420,Produk rusak,customer@example.com,Gorontalo,makeup,Belum Ditangani,Agen 5,4,WhatsApp,2,0.916400722,1857,9/26/2024,2,1,negatif
2023/07/05 00:00:00,8795,Harga tidak sesuai promosi,customer@example.com,Semarang,bodycare,Proses,Agen 1,4,Chatbot,2,0.970259083,1858,9/28/2024,3,3,positif
2023/07/05 00:00:00,5796,Harga tidak sesuai promosi,customer@example.com,Semarang,haircare,Proses,Agen 4,1,WhatsApp,4,0.952737456,1859,10/13/2024,4,8,positif
2023/07/05 00:00:00,6256,Layanan pelanggan buruk,customer@example.com,Bandung,alat makeup,Selesai,Agen 2,2,Email,5,0.808506812,1860,10/3/2024,2,1,negatif
2023/07/06 00:00:00,3138,Kurir tidak ramah,customer@example.com,Surabaya,skincare,Selesai,Agen 1,6,WhatsApp,2,0.91607611,1861,10/25/2024,1,1,negatif
2023/07/06 00:00:00,1818,Layanan pelanggan buruk,customer@example.com,Surabaya,makeup,Selesai,Agen 3,1,Media Sosial,4,0.933741869,1862,9/27/2024,3,4,positif
2023/07/06 00:00:00,1439,Layanan pelanggan buruk,customer@example.com,Medan,bodycare,Proses,Agen 3,4,Chatbot,3,0.99790188,1863,10/9/2024,3,4,positif
2023/07/06 00:00:00,5224,Salah kirim barang,customer@example.com,Gorontalo,haircare,Belum Ditangani,Agen 2,2,WhatsApp,5,0.868276193,1864,10/18/2024,2,1,negatif
2023/07/06 00:00:00,5719,Salah kirim barang,customer@example.com,Bandung,alat makeup,Belum Ditangani,Agen 5,8,Chatbot,1,0.934639684,1865,9/30/2024,3,4,positif
2023/07/06 00:00:00,4511,Salah kirim barang,customer@example.com,Gorontalo,skincare,Proses,Agen 5,6,Chatbot,3,0.987539411,1866,10/16/2024,3,3,positif
2023/07/06 00:00:00,2474,Kurir tidak ramah,customer@example.com,Balikpapan,makeup,Selesai,Agen 3,4,Chatbot,4,0.964199671,1867,10/7/2024,5,9,positif
2023/07/06 00:00:00,5305,Pengemasan buruk,customer@example.com,Makassar,bodycare,Selesai,Agen 3,9,Media Sosial,3,0.898135106,1868,10/22/2024,2,1,negatif
2023/07/06 00:00:00,3158,Komunikasi tidak jelas,customer@example.com,Jakarta,haircare,Belum Ditangani,Agen 4,9,Email,1,0.886742218,1869,9/28/2024,1,1,negatif
2023/07/06 00:00:00,8180,Salah kirim barang,customer@example.com,Semarang,alat makeup,Proses,Agen 4,1,Chatbot,2,0.892062574,1870,10/6/2024,4,8,positif
2023/07/07 00:00:00,9443,Produk rusak,customer@example.com,Bandung,skincare,Proses,Agen 2,7,Email,1,0.912914213,1871,10/18/2024,4,8,positif
2023/07/07 00:00:00,3559,Layanan pelanggan buruk,customer@example.com,Makassar,makeup,Belum Ditangani,Agen 4,8,Chatbot,2,0.924653401,1872,10/23/2024,1,2,negatif
2023/07/07 00:00:00,3405,Pengemasan buruk,customer@example.com,Jakarta,bodycare,Proses,Agen 4,2,Media Sosial,1,0.925518748,1873,10/21/2024,5,10,positif
2023/07/07 00:00:00,3737,Harga tidak sesuai promosi,customer@example.com,Medan,haircare,Selesai,Agen 3,2,WhatsApp,5,0.920262759,1874,10/22/2024,5,9,positif
2023/07/07 00:00:00,4158,Pengemasan buruk,customer@example.com,Medan,alat makeup,Proses,Agen 5,6,Email,2,0.876406162,1875,9/26/2024,4,8,positif
2023/07/07 00:00:00,1421,Pembayaran bermasalah,customer@example.com,Semarang,skincare,Belum Ditangani,Agen 4,3,Email,4,0.875034954,1876,10/22/2024,2,2,negatif
2023/07/07 00:00:00,6569,Komunikasi tidak jelas,customer@example.com,Jakarta,makeup,Selesai,Agen 4,9,Email,1,0.930183551,1877,10/11/2024,3,3,positif
2023/07/07 00:00:00,7502,Pembayaran bermasalah,customer@example.com,Jakarta,bodycare,Proses,Agen 2,9,WhatsApp,1,0.937359011,1878,10/17/2024,5,10,positif
2023/07/07 00:00:00,3704,Harga tidak sesuai promosi,customer@example.com,Semarang,haircare,Selesai,Agen 5,10,Chatbot,5,0.964478282,1879,10/4/2024,1,2,negatif
2023/07/07 00:00:00,1976,Kurir tidak ramah,customer@example.com,Semarang,alat makeup,Selesai,Agen 4,7,Chatbot,5,0.851310966,1880,10/11/2024,1,2,negatif
2023/07/08 00:00:00,6756,Kurir tidak ramah,customer@example.com,Bandung,skincare,Selesai,Agen 3,2,Email,1,0.93954958,1881,10/22/2024,5,10,positif
2023/07/08 00:00:00,8860,Pengemasan buruk,customer@example.com,Surabaya,makeup,Selesai,Agen 1,4,Media Sosial,2,0.914448223,1882,10/18/2024,5,9,positif
2023/07/08 00:00:00,3865,Pembayaran bermasalah,customer@example.com,Makassar,bodycare,Selesai,Agen 2,2,WhatsApp,5,0.938959862,1883,10/20/2024,4,7,positif
2023/07/08 00:00:00,3022,Kurir tidak ramah,customer@example.com,Bandung,haircare,Belum Ditangani,Agen 1,6,Chatbot,2,0.82111916,1884,10/3/2024,1,2,negatif
2023/07/08 00:00:00,8167,Pengemasan buruk,customer@example.com,Surabaya,alat makeup,Belum Ditangani,Agen 5,1,Email,1,0.95545091,1885,9/27/2024,4,8,positif
2023/07/08 00:00:00,6680,Pengemasan buruk,customer@example.com,Jakarta,skincare,Belum Ditangani,Agen 5,2,Email,1,0.847585565,1886,9/28/2024,3,3,positif
2023/07/08 00:00:00,9242,Pengemasan buruk,customer@example.com,Padang,makeup,Proses,Agen 2,4,Email,5,0.920451778,1887,10/14/2024,3,4,positif
2023/07/08 00:00:00,6757,Harga tidak sesuai promosi,customer@example.com,Jakarta,bodycare,Belum Ditangani,Agen 4,4,WhatsApp,5,0.864132259,1888,10/23/2024,2,2,negatif
2023/07/08 00:00:00,1609,Salah kirim barang,customer@example.com,Padang,haircare,Belum Ditangani,Agen 3,1,WhatsApp,3,0.951426717,1889,10/14/2024,5,10,positif
2023/07/08 00:00:00,1115,Harga tidak sesuai promosi,customer@example.com,Jakarta,alat makeup,Belum Ditangani,Agen 4,4,Chatbot,3,0.980952081,1890,10/2/2024,3,4,positif
2023/07/09 00:00:00,2883,Pengiriman lambat,customer@example.com,Makassar,skincare,Proses,Agen 3,2,Media Sosial,5,0.955601518,1891,10/19/2024,5,10,positif
2023/07/09 00:00:00,4937,Produk tidak sesuai,customer@example.com,Medan,makeup,Proses,Agen 2,4,Chatbot,2,0.958078182,1892,10/18/2024,2,2,negatif
2023/07/09 00:00:00,3668,Komunikasi tidak jelas,customer@example.com,Jakarta,bodycare,Proses,Agen 2,4,Chatbot,3,0.955852847,1893,10/14/2024,4,7,positif
2023/07/09 00:00:00,5267,Harga tidak sesuai promosi,customer@example.com,Surabaya,haircare,Selesai,Agen 5,8,WhatsApp,3,0.88342943,1894,10/11/2024,4,8,positif
2023/07/09 00:00:00,3570,Harga tidak sesuai promosi,customer@example.com,Semarang,alat makeup,Proses,Agen 4,8,Media Sosial,3,0.914713788,1895,10/5/2024,3,4,positif
2023/07/09 00:00:00,9770,Produk rusak,customer@example.com,Gorontalo,skincare,Proses,Agen 5,7,Email,3,0.810246737,1896,9/27/2024,2,2,negatif
2023/07/09 00:00:00,9556,Salah kirim barang,customer@example.com,Surabaya,makeup,Selesai,Agen 4,1,Media Sosial,4,0.88199643,1897,9/30/2024,4,7,positif
2023/07/09 00:00:00,6478,Pengemasan buruk,customer@example.com,Surabaya,bodycare,Proses,Agen 2,5,Chatbot,4,0.852690469,1898,10/4/2024,4,8,positif
2023/07/09 00:00:00,2561,Pembayaran bermasalah,customer@example.com,Medan,haircare,Proses,Agen 1,7,Email,2,0.803424397,1899,9/30/2024,2,1,negatif
2023/07/09 00:00:00,6958,Produk rusak,customer@example.com,Jakarta,alat makeup,Selesai,Agen 4,2,WhatsApp,4,0.88253813,1900,10/14/2024,3,4,positif
2023/07/10 00:00:00,4320,Komunikasi tidak jelas,customer@example.com,Balikpapan,skincare,Proses,Agen 4,10,WhatsApp,2,0.884646998,1901,10/25/2024,4,7,positif
2023/07/10 00:00:00,9767,Produk rusak,customer@example.com,Balikpapan,makeup,Proses,Agen 4,4,Chatbot,1,0.993644892,1902,10/12/2024,3,5,positif
2023/07/10 00:00:00,6768,Pengemasan buruk,customer@example.com,Semarang,bodycare,Selesai,Agen 3,9,Email,5,0.833111459,1903,9/28/2024,3,5,positif
2023/07/10 00:00:00,5760,Salah kirim barang,customer@example.com,Makassar,haircare,Proses,Agen 1,7,Chatbot,1,0.994758693,1904,9/26/2024,3,4,positif
2023/07/10 00:00:00,8124,Pembayaran bermasalah,customer@example.com,Surabaya,alat makeup,Proses,Agen 5,5,Chatbot,3,0.950908105,1905,10/14/2024,5,10,positif
2023/07/10 00:00:00,7930,Produk rusak,customer@example.com,Surabaya,skincare,Proses,Agen 5,2,Email,1,0.858693665,1906,10/13/2024,3,4,positif
2023/07/10 00:00:00,6919,Produk rusak,customer@example.com,Padang,makeup,Proses,Agen 1,7,Email,3,0.990088215,1907,9/26/2024,1,2,negatif
2023/07/10 00:00:00,2680,Salah kirim barang,customer@example.com,Semarang,bodycare,Selesai,Agen 4,2,Media Sosial,2,0.964590314,1908,10/12/2024,1,1,negatif
2023/07/10 00:00:00,6496,Komunikasi tidak jelas,customer@example.com,Gorontalo,haircare,Selesai,Agen 1,10,Media Sosial,4,0.88011468,1909,10/16/2024,3,4,positif
2023/07/10 00:00:00,9208,Salah kirim barang,customer@example.com,Makassar,alat makeup,Selesai,Agen 5,9,WhatsApp,1,0.919664512,1910,10/20/2024,5,10,positif
2023/07/11 00:00:00,5671,Produk tidak sesuai,customer@example.com,Jakarta,skincare,Proses,Agen 5,9,Media Sosial,3,0.96881616,1911,10/17/2024,1,1,negatif
2023/07/11 00:00:00,3778,Pengiriman lambat,customer@example.com,Bandung,makeup,Belum Ditangani,Agen 5,8,WhatsApp,5,0.932757752,1912,10/16/2024,2,1,negatif
2023/07/11 00:00:00,3773,Layanan pelanggan buruk,customer@example.com,Semarang,bodycare,Belum Ditangani,Agen 1,3,Email,5,0.817469706,1913,10/2/2024,3,3,positif
2023/07/11 00:00:00,3022,Pembayaran bermasalah,customer@example.com,Semarang,haircare,Proses,Agen 2,8,Media Sosial,4,0.946581579,1914,10/19/2024,4,8,positif
2023/07/11 00:00:00,7761,Pengiriman lambat,customer@example.com,Balikpapan,alat makeup,Proses,Agen 1,5,WhatsApp,1,0.950750893,1915,10/13/2024,3,4,positif
2023/07/11 00:00:00,4439,Layanan pelanggan buruk,customer@example.com,Makassar,skincare,Proses,Agen 1,5,WhatsApp,5,0.997814762,1916,10/3/2024,2,2,negatif
2023/07/11 00:00:00,2927,Kurir tidak ramah,customer@example.com,Jakarta,makeup,Selesai,Agen 4,7,WhatsApp,5,0.869739093,1917,10/1/2024,5,10,positif
2023/07/11 00:00:00,1801,Harga tidak sesuai promosi,customer@example.com,Semarang,bodycare,Belum Ditangani,Agen 5,10,Chatbot,2,0.9719641,1918,10/17/2024,1,1,negatif
2023/07/11 00:00:00,9321,Komunikasi tidak jelas,customer@example.com,Bandung,haircare,Belum Ditangani,Agen 4,3,Chatbot,1,0.941631416,1919,10/6/2024,1,2,negatif
2023/07/11 00:00:00,7587,Salah kirim barang,customer@example.com,Medan,alat makeup,Proses,Agen 3,10,Chatbot,1,0.8615936,1920,10/10/2024,3,4,positif
2023/07/12 00:00:00,8070,Kurir tidak ramah,customer@example.com,Balikpapan,skincare,Proses,Agen 5,9,Media Sosial,5,0.967739024,1921,10/14/2024,2,1,negatif
2023/07/12 00:00:00,8246,Produk tidak sesuai,customer@example.com,Surabaya,makeup,Selesai,Agen 1,2,WhatsApp,1,0.895598947,1922,10/17/2024,5,10,positif
2023/07/12 00:00:00,3552,Salah kirim barang,customer@example.com,Makassar,bodycare,Belum Ditangani,Agen 4,6,Email,5,0.906651361,1923,9/30/2024,3,5,positif
2023/07/12 00:00:00,7240,Kurir tidak ramah,customer@example.com,Surabaya,haircare,Selesai,Agen 3,3,Media Sosial,1,0.870447497,1924,9/29/2024,4,7,positif
2023/07/12 00:00:00,8895,Pembayaran bermasalah,customer@example.com,Gorontalo,alat makeup,Belum Ditangani,Agen 2,10,Chatbot,3,0.8955246,1925,10/18/2024,1,2,negatif
2023/07/12 00:00:00,6799,Produk tidak sesuai,customer@example.com,Balikpapan,skincare,Proses,Agen 1,4,WhatsApp,1,0.91376664,1926,10/5/2024,4,8,positif
2023/07/12 00:00:00,5552,Salah kirim barang,customer@example.com,Medan,makeup,Selesai,Agen 1,6,Email,4,0.890241708,1927,10/1/2024,1,2,negatif
2023/07/12 00:00:00,4829,Pembayaran bermasalah,customer@example.com,Bandung,bodycare,Belum Ditangani,Agen 3,5,Chatbot,3,0.933763076,1928,10/24/2024,2,2,negatif
2023/07/12 00:00:00,2255,Komunikasi tidak jelas,customer@example.com,Makassar,haircare,Proses,Agen 5,10,WhatsApp,3,0.825409504,1929,10/23/2024,5,9,positif
2023/07/12 00:00:00,2039,Layanan pelanggan buruk,customer@example.com,Jakarta,alat makeup,Proses,Agen 2,2,WhatsApp,2,0.825468693,1930,10/22/2024,5,10,positif
2023/07/13 00:00:00,7320,Pengemasan buruk,customer@example.com,Balikpapan,skincare,Belum Ditangani,Agen 5,7,Email,2,0.872732117,1931,10/18/2024,3,4,positif
2023/07/13 00:00:00,9389,Produk tidak sesuai,customer@example.com,Gorontalo,makeup,Belum Ditangani,Agen 4,7,Media Sosial,1,0.855244428,1932,10/12/2024,5,10,positif
2023/07/13 00:00:00,2172,Komunikasi tidak jelas,customer@example.com,Semarang,bodycare,Proses,Agen 4,4,Chatbot,3,0.86955059,1933,10/8/2024,5,9,positif
2023/07/13 00:00:00,5812,Komunikasi tidak jelas,customer@example.com,Jakarta,haircare,Belum Ditangani,Agen 1,8,WhatsApp,5,0.842715924,1934,10/15/2024,4,8,positif
2023/07/13 00:00:00,5123,Pengiriman lambat,customer@example.com,Bandung,alat makeup,Belum Ditangani,Agen 3,2,Chatbot,4,0.863507751,1935,10/11/2024,5,10,positif
2023/07/13 00:00:00,9579,Produk rusak,customer@example.com,Surabaya,skincare,Belum Ditangani,Agen 4,5,Media Sosial,1,0.942969688,1936,10/21/2024,3,3,positif
2023/07/13 00:00:00,5462,Salah kirim barang,customer@example.com,Jakarta,makeup,Belum Ditangani,Agen 1,5,Email,4,0.940778958,1937,10/18/2024,4,8,positif
2023/07/13 00:00:00,5509,Komunikasi tidak jelas,customer@example.com,Makassar,bodycare,Proses,Agen 1,1,Chatbot,3,0.948357366,1938,10/1/2024,2,2,negatif
2023/07/13 00:00:00,7364,Pembayaran bermasalah,customer@example.com,Bandung,haircare,Proses,Agen 4,2,WhatsApp,2,0.977645097,1939,10/12/2024,4,8,positif
2023/07/13 00:00:00,9374,Harga tidak sesuai promosi,customer@example.com,Medan,alat makeup,Proses,Agen 3,3,Media Sosial,3,0.942354125,1940,10/23/2024,2,1,negatif
2023/07/14 00:00:00,7457,Pengiriman lambat,customer@example.com,Padang,skincare,Proses,Agen 2,6,Email,5,0.881785149,1941,10/7/2024,4,8,positif
2023/07/14 00:00:00,5409,Pembayaran bermasalah,customer@example.com,Balikpapan,makeup,Selesai,Agen 1,5,WhatsApp,3,0.971245653,1942,10/11/2024,4,8,positif
2023/07/14 00:00:00,4738,Layanan pelanggan buruk,customer@example.com,Gorontalo,bodycare,Belum Ditangani,Agen 3,7,Chatbot,1,0.957973074,1943,10/12/2024,3,4,positif
2023/07/14 00:00:00,6717,Salah kirim barang,customer@example.com,Medan,haircare,Selesai,Agen 2,5,Media Sosial,4,0.965877844,1944,10/24/2024,2,2,negatif
2023/07/14 00:00:00,8357,Harga tidak sesuai promosi,customer@example.com,Makassar,alat makeup,Selesai,Agen 1,10,Email,2,0.896812767,1945,10/25/2024,4,7,positif
2023/07/14 00:00:00,3121,Salah kirim barang,customer@example.com,Padang,skincare,Selesai,Agen 3,7,Media Sosial,1,0.992290648,1946,10/17/2024,3,5,positif
2023/07/14 00:00:00,3885,Kurir tidak ramah,customer@example.com,Medan,makeup,Proses,Agen 1,10,Media Sosial,2,0.806892856,1947,9/26/2024,4,8,positif
2023/07/14 00:00:00,9256,Layanan pelanggan buruk,customer@example.com,Semarang,bodycare,Belum Ditangani,Agen 3,3,Email,4,0.983289877,1948,10/20/2024,3,3,positif
2023/07/14 00:00:00,4610,Produk tidak sesuai,customer@example.com,Gorontalo,haircare,Selesai,Agen 4,5,Email,3,0.848496996,1949,10/16/2024,2,1,negatif
2023/07/14 00:00:00,1757,Pengemasan buruk,customer@example.com,Semarang,alat makeup,Selesai,Agen 1,3,Chatbot,4,0.889703103,1950,9/29/2024,3,5,positif
2023/07/15 00:00:00,7141,Layanan pelanggan buruk,customer@example.com,Balikpapan,skincare,Proses,Agen 3,6,Media Sosial,2,0.823486482,1951,10/15/2024,1,1,negatif
2023/07/15 00:00:00,8123,Pengemasan buruk,customer@example.com,Surabaya,makeup,Belum Ditangani,Agen 5,3,Chatbot,2,0.876848045,1952,10/17/2024,5,10,positif
2023/07/15 00:00:00,6598,Komunikasi tidak jelas,customer@example.com,Medan,bodycare,Selesai,Agen 4,1,WhatsApp,2,0.993026949,1953,10/3/2024,2,1,negatif
2023/07/15 00:00:00,4430,Produk rusak,customer@example.com,Makassar,haircare,Proses,Agen 2,9,Email,5,0.803807424,1954,9/28/2024,1,1,negatif
2023/07/15 00:00:00,9589,Pembayaran bermasalah,customer@example.com,Padang,alat makeup,Belum Ditangani,Agen 4,3,Media Sosial,4,0.860907372,1955,10/7/2024,2,1,negatif
2023/07/15 00:00:00,4597,Pengemasan buruk,customer@example.com,Gorontalo,skincare,Proses,Agen 2,3,Email,1,0.931939309,1956,10/1/2024,1,1,negatif
2023/07/15 00:00:00,5661,Layanan pelanggan buruk,customer@example.com,Makassar,makeup,Belum Ditangani,Agen 1,4,Media Sosial,1,0.853264379,1957,9/26/2024,4,8,positif
